,pointKey,pointLabel,operatorKey,tsoEicCode,operatorLabel,directionKey,validFrom,validTo,hasData,isVirtualizedCommercially,virtualizedCommerciallySince,isVirtualizedOperationally,virtualizedOperationallySince,isPipeInPipe,relatedOperators,relatedPoints,pipeInPipeWithTsoKey,pipeInPipeWithTsoLabel,isDoubleReporting,doubleReportingWithTsoKey,doubleReportingWithTsoLabel,tsoItemIdentifier,tpTsoItemLabel,tpTsoValidFrom,tpTsoValidTo,tpTsoRemarks,tpTsoConversionFactor,tpRmkGridConversionFactorCapacityDefault,tpTsoGCVMin,tpTsoGCVMax,tpTsoGCVRemarks,tpTsoGCVUnit,tpTsoEntryExitType,multiAnnualContractsIsAvailable,multiAnnualContractsRemarks,annualContractsIsAvailable,annualContractsRemarks,halfAnnualContractsIsAvailable,halfAnnualContractsRemarks,quarterlyContractsIsAvailable,quarterlyContractsRemarks,monthlyContractsIsAvailable,monthlyContractsRemarks,dailyContractsIsAvailable,dailyContractsRemarks,dayAheadContractsIsAvailable,dayAheadContractsRemarks,availableContractsRemarks,sentenceCMPUnsuccessful,sentenceCMPUnavailable,sentenceCMPAuction,sentenceCMPMadeAvailable,lastUpdateDateTime,isInvalid,isCAMRelevant,isCMPRelevant,bookingPlatformKey,bookingPlatformLabel,bookingPlatformURL,virtualReverseFlow,virtualReverseFlowRemark,tSOCountry,tSOBalancingZone,crossBorderPointType,eURelationship,connectedOperators,adjacentTsoEic,adjacentOperatorKey,adjacentCountry,pointType,idPointType,adjacentZones,id,dataSet
601,ITP-00068,Bocholtz (Fluxys TENP),DE-TSO-0007,21X000000001133M,Fluxys TENP,entry,,,True,False,,False,,True,Fluxys TENP GmbH - OGE,Bocholtz,,,,,,21Z0000000002042,Bocholtz,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,True,"Multi Annual Contracts are offered on a ""First-Come-First-Served""-basis.",True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,Cross-Border EU|EU,within EU,GTS,21X-NL-A-A0A0A-Z,NL-TSO-0001,NL,Cross-Border Transmission IP within EU,0,Netherlands,5DE-TSO-0007ITP-00068entryNL-TSO-0001,5
602,ITP-00068,Bocholtz (Fluxys TENP),DE-TSO-0007,21X000000001133M,Fluxys TENP,exit,,,True,False,,False,,True,Fluxys TENP GmbH - OGE,Bocholtz,,,,,,21Z0000000002042,Bocholtz,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,True,"Multi Annual Contracts are offered on a ""First-Come-First-Served""-basis.",True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,Cross-Border EU|EU,within EU,GTS,21X-NL-A-A0A0A-Z,NL-TSO-0001,NL,Cross-Border Transmission IP within EU,0,Netherlands,5DE-TSO-0007ITP-00068exitNL-TSO-0001,5
603,ITP-00294,Wallbach,DE-TSO-0007,21X000000001133M,Fluxys TENP,entry,,,True,False,,False,,True,Fluxys TENP GmbH - OGE,Wallbach,,,,,,21Z0000000001216,Wallbach,2000-01-01,2099-12-31,,1.000000,,11.300000,11.300000,,kWh/Nm³,,True,"Multi Annual Contracts are offered on a ""First-Come-First-Served""-basis.",True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,Cross-Border EU|Non-EU,between EU and Non-EU,FluxSwiss,                ,CH-TSO-0002,CH,Cross-Border Transmission IP between EU and Non-EU,14,Switzerland,5DE-TSO-0007ITP-00294entryCH-TSO-0002,5
604,ITP-00294,Wallbach,DE-TSO-0007,21X000000001133M,Fluxys TENP,exit,,,True,False,,False,,True,Fluxys TENP GmbH - OGE,Wallbach,,,,,,21Z0000000001216,Wallbach,2000-01-01,2099-12-31,2 TSOs on CH side,1.000000,,11.300000,11.300000,,kWh/Nm³,,True,"Multi Annual Contracts are offered on a ""First-Come-First-Served""-basis.",True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,Cross-Border EU|Non-EU,between EU and Non-EU,Swissgas,                ,CH-TSO-0001,CH,Cross-Border Transmission IP between EU and Non-EU,14,Switzerland,5DE-TSO-0007ITP-00294exitCH-TSO-0001,5
605,ITP-00294,Wallbach,DE-TSO-0007,21X000000001133M,Fluxys TENP,exit,,,True,False,,False,,True,Fluxys TENP GmbH - OGE,Wallbach,,,,,,21Z0000000001216,Wallbach,2000-01-01,2099-12-31,2 TSOs on CH side,1.000000,,11.300000,11.300000,,kWh/Nm³,,True,"Multi Annual Contracts are offered on a ""First-Come-First-Served""-basis.",True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,True,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,Cross-Border EU|Non-EU,between EU and Non-EU,FluxSwiss,                ,CH-TSO-0002,CH,Cross-Border Transmission IP between EU and Non-EU,14,Switzerland,5DE-TSO-0007ITP-00294exitCH-TSO-0002,5
606,ITP-00256,Ahlten,DE-TSO-0008,21X000000001049B,Nowega,entry,,,True,False,,False,,False,,,,,,,,37Z000000006231B,Ahlten Entry,2013-09-19,2018-10-31,,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0008ITP-00256entryDE-TSO-0009,5
607,ITP-00256,Ahlten,DE-TSO-0008,21X000000001049B,Nowega,exit,,,True,False,,False,,False,,,,,,,,37Z000000006231B,Ahlten Exit,2013-09-19,2018-10-31,,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0008ITP-00256exitDE-TSO-0009,5
608,ITP-00498,Steinbrink (DE),DE-TSO-0008,21X000000001049B,Nowega,entry,,,True,False,,False,,False,,,,,,,,37Z0000000068681,Steinbrink Entry,2016-02-01,2018-10-31,,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,Yes,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0008ITP-00498entryDE-TSO-0009,5
609,ITP-00498,Steinbrink (DE),DE-TSO-0008,21X000000001049B,Nowega,exit,,,True,False,,False,,False,,,,,,,,37Z0000000068681,Steinbrink Exit,2016-02-01,2018-10-31,,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,True,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,,In-country EU,within EU,OGE,21X-DE-C-A0A0A-T,DE-TSO-0009,DE,Transmission Point,5,,5DE-TSO-0008ITP-00498exitDE-TSO-0009,5
610,PRD-00021,Schneeren ,DE-TSO-0008,21X000000001049B,Nowega,entry,,,True,False,,False,,False,,,,,,,,21Y000000000068Z,Schneeren,2013-09-19,2018-07-31,German Gas Source,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,,In-country EU,within EU,Erdgas Münster,                ,DE-PSO-0001,DE,Aggregated production point - TP,3,,5DE-TSO-0008PRD-00021entryDE-PSO-0001,5
611,PRD-00155,Nowega Zone Production,DE-TSO-0008,21X000000001049B,Nowega,entry,,,True,False,,False,,False,,,,,,,,21Y000000000069X,Zone_Produktion,2013-09-19,2016-03-31,German Gas Source,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,,,,,,No,,DE,,In-country EU,within EU,Erdgas Münster,                ,DE-PSO-0001,DE,Aggregated production point - TP,3,,5DE-TSO-0008PRD-00155entryDE-PSO-0001,5
612,PRD-00221,Voigtei (DE),DE-TSO-0008,21X000000001049B,Nowega,entry,,,True,False,,False,,False,,,,,,,,37Z000000007006D,Voigtei,2016-03-21,2018-07-31,German Gas Source,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,,In-country EU,within EU,Erdgas Münster,                ,DE-PSO-0001,DE,Aggregated production point - TP,3,,5DE-TSO-0008PRD-00221entryDE-PSO-0001,5
613,PRD-00222,Dötlingen Production (DE),DE-TSO-0008,21X000000001049B,Nowega,entry,,,True,False,,False,,False,,,,,,,,37Z000000007007B,Doetlingen,2016-03-21,2018-07-31,German Gas Source,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,,In-country EU,within EU,Erdgas Münster,                ,DE-PSO-0001,DE,Aggregated production point - TP,3,,5DE-TSO-0008PRD-00222entryDE-PSO-0001,5
614,PRD-00223,Frenswegen (DE),DE-TSO-0008,21X000000001049B,Nowega,entry,,,True,False,,False,,False,,,,,,,,37Z0000000070089,Frenswegen,2016-03-21,2018-07-31,German Gas Source,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,,In-country EU,within EU,Erdgas Münster,                ,DE-PSO-0001,DE,Aggregated production point - TP,3,,5DE-TSO-0008PRD-00223entryDE-PSO-0001,5
615,PRD-00224,Böstlingen (DE),DE-TSO-0008,21X000000001049B,Nowega,entry,,,True,False,,False,,False,,,,,,,,37Z0000000070097,Boestlingen,2016-03-21,2018-07-31,German Gas Source,1.000000,,10.000000,,,kWh/Nm³,,True,,True,,True,,False,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,,In-country EU,within EU,Erdgas Münster,                ,DE-PSO-0001,DE,Aggregated production point - TP,3,,5DE-TSO-0008PRD-00224entryDE-PSO-0001,5
